parent_smiles,molecule_chembl_id,pIC50_median,activity_class,PCA1,PCA2,tSNE1,tSNE2,Set
CC[C@@H]1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)[C@H](C)C(=O)N1,CHEMBL230601,7.528708288941061,High,2.4406598418391137,-0.7358869168932931,47.485714,-2.3111603,Train
CC[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N(C)C,CHEMBL260197,7.795880017344075,High,-0.38978273562228455,3.084505645440445,-40.772923,51.486256,Test
CC[C@@]1(N)CCCN(c2cc3c(c(=O)n(C)c(=O)n3C)n2Cc2cc(F)ccc2C#N)C1,CHEMBL1819091,7.585026652029182,High,-1.547167765705254,-0.7648192242621926,-37.358532,-24.982862,Train
CC[C@@]1(N)C[C@@H]2SC[C@@H](C#N)N2C1=O,CHEMBL560583,7.251811972993799,High,-0.3433606849594851,0.9376617533471667,-9.574392,18.116188,Train
CC[C@@]12C[C@H]3C[C@@H](C1)C[C@@](NCC(=O)N1CCC[C@H]1C#N)(C3)C2,CHEMBL3084812,8.154901959985743,High,-0.2815006490142054,3.5790368273412887,12.002838,51.37594,Train
CC[C@H](C)[C@@]1(N)C[C@@H]2SC[C@@H](C#N)N2C1=O,CHEMBL563772,7.275724130399211,High,-0.16231119620223516,0.9292032235268153,-9.461895,18.224846,Train
CC[C@H](C)[C@H](N)C(=O)N1CC=CC1,CHEMBL461291,4.823908740944319,Low,0.693871684672295,0.4700635315603514,5.313724,7.8235173,Train
CC[C@H](C)[C@H](N)C(=O)N1CC=CCC1,CHEMBL452470,4.2839966563652006,Low,0.6423527739557162,0.5301699639181201,5.489851,7.954204,Train
CC[C@H](C)[C@H](N)C(=O)N1CCC(Cl)C1,CHEMBL460887,4.026872146400302,Low,0.35934355739483353,0.7343990597176789,8.344431,8.0176735,Test
CC[C@H](C)[C@H](N)C(=O)N1CCC(F)C1,CHEMBL460886,5.455931955649724,Low,0.5593273730088046,0.6926656064639234,9.00994,7.9465094,Test
CC[C@H](C)[C@H](N)C(=O)N1CCC(O)C1,CHEMBL503809,4.031517051446065,Low,0.3620907293271585,0.7333067453312978,8.318653,8.020273,Train
CC[C@H](C)[C@H](N)C(=O)N1CCC1,CHEMBL461496,4.297569463554475,Low,0.5554750376455571,0.7560064010805705,5.4191427,8.850392,Train
CC[C@H](C)[C@H](N)C(=O)N1CCCC1,CHEMBL503274,5.3979400086720375,Low,0.5511725982787865,0.7754014448620555,5.3313046,9.01926,Train
CC[C@H](C)[C@H](N)C(=O)N1CCCCC1,CHEMBL83418,4.173925197299174,Low,0.5520892626298091,0.7913607721462732,5.3270416,9.055894,Test
CC[C@H](C)[C@H](N)C(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL461117,9.221848749616356,High,0.5267812727702241,2.1027517738507737,23.10709,31.85116,Train
CC[C@H](C)[C@H](N)C(=O)N1C[C@@H](N=[N+]=[N-])C[C@H]1C#N,CHEMBL471546,6.468521082957745,Moderate,0.24890098574994296,1.996506920559036,22.620544,32.306118,Train
CC[C@H](C)[C@H](N)C(=O)N1Cc2ccc(F)cc2C1,CHEMBL466590,4.096367483915762,Low,1.1270504286843896,-0.5379453912456925,11.7026415,2.45564,Test
CC[C@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)[C@H](N)C(=O)N1CCC[C@H]1C#N,CHEMBL474002,7.508638306165727,High,0.9002678674058512,2.1649436195892426,24.44086,41.296547,Train
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,CHEMBL221542,4.540004743952609,Low,-0.19471357402004044,0.19139018043615827,-10.480119,7.8459983,Train
CC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,CHEMBL4086264,7.244125144327507,High,2.123481498810626,-0.8402635798038628,55.12158,-3.1941202,Train
CCc1cc(CN2C[C@H](N)[C@H](C(=O)C3CCC[C@H]3C#N)C2)cc(CC)c1C#N,CHEMBL429482,8.327902142064282,High,-0.6324415451207682,0.8482522953352906,-3.4142616,16.754519,Train
CCc1cc(O)cc(C)c1[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,CHEMBL390418,8.050609993355087,High,-0.2513397783867178,2.6830830920218105,-39.58167,55.82838,Train
CCc1ccc(CN2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2=O)cc1,CHEMBL1779698,7.410050398674292,High,2.5586125214563746,-1.37276730720392,47.92948,-17.480434,Test
CCc1cccc(CC)c1N1C(=O)c2ccc(O)cc2C1=O,CHEMBL88953,4.363512103646634,Low,-0.2336070674966408,-0.3534878500026406,-15.129643,0.58229643,Train
CCc1cccc(CC)c1N1C(=O)c2cccc(O)c2C1=O,CHEMBL153096,4.363512103646634,Low,-0.13101258267101124,-0.07969865662756165,-14.999675,0.6447484,Train
CCc1cccc([C@H]2CN3CCc4cc(OC)c(OC)cc4[C@@H]3CC2N)c1,CHEMBL591982,7.214670164989233,High,-0.44676303948969753,-0.694067842629955,-14.993712,-79.516914,Train
CCc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,CHEMBL1650410,7.769551078621726,High,-3.2481726469799868,-0.5950006107111732,-49.119843,-18.63804,Train
CCc1nc(CC(C)(C)C)c(CN)c(-c2ccc(C)cc2)c1C(=O)O,CHEMBL3216719,8.244125144327509,High,-0.06437510799186964,-0.2502713490215911,-35.024563,-48.562706,Train
CCc1nc(CC(C)(C)C)c(CN)c(-c2ccc(C)cc2)c1CC(=O)O,CHEMBL1672127,8.275724130399212,High,-0.0560881732334811,-0.22551067592869795,-34.999664,-48.643833,Train
CCc1nc2ccc(-c3ccccc3Cl)c(CN)c2n1C,CHEMBL263139,7.013228265733755,High,-0.9901620482539308,-0.684030139875133,-23.744581,-5.1114855,Test
CCc1nnc2ccc(N3CC[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)nn12,CHEMBL390080,8.221848749616356,High,-0.12234709253504761,-1.5754957350309977,-4.3139577,-32.216145,Train
CCc1nnc2n1CCN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C2,CHEMBL233685,7.431798275933005,High,2.918686773484945,-1.3189088867990701,40.33543,-21.079649,Train
CCc1nnc2n1CCN(C(=O)C[C@H](N)Cc1ccc(F)c(F)c1)C2,CHEMBL537844,6.636388020107855,Moderate,2.3354905302250604,-1.0979998668217106,36.86712,-22.064093,Train
CCc1nnc2n1[C@@H]1CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)C[C@@H]1CC2,CHEMBL3425749,7.070581074285707,High,2.4941751374972125,-1.1373982701110321,41.13092,-17.609947,Train
CCc1nnc2n1[C@@H]1CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)C[C@H]1CC2,CHEMBL3425750,6.96657624451305,Moderate,2.47804805814366,-1.1502769794869203,41.112495,-17.608595,Train
CCn1c(=O)c(C(C)(NN)Nc2ccc(C)cc2)c(O)c2ccccc21,CHEMBL3310987,5.530177984021837,Low,-0.41084540844778206,-0.20062638513821704,-16.69853,-0.3495977,Train
CCn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccccc21,CHEMBL2147184,6.3979400086720375,Moderate,-3.412787356391326,-1.3324841464810033,-76.70657,3.4925277,Train
CCn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,CHEMBL1650437,7.167491087293763,High,-2.9138243307400886,-0.5082422703028732,-44.206966,-17.785126,Train
CCn1c(=O)cc(NCCN)n(Cc2ccccc2C#N)c1=O,CHEMBL1650446,4.769551078621726,Low,-1.0398101716043229,-0.3482962074628672,-42.44866,-14.719265,Train
CCn1c(=O)n(C)c(=O)c2c1cc(N1CCC[C@@](C)(N)C1)n2Cc1cc(F)ccc1C#N,CHEMBL1288288,7.920818753952375,High,-1.6497252524388746,-0.8275555422935276,-37.329826,-24.983017,Train
CCn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2,CHEMBL251405,6.7447274948966935,Moderate,2.3828074564543926,-1.8667746765352609,23.551437,-31.443436,Train
CCn1c(C(F)(F)F)nc2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,CHEMBL398492,6.638272163982407,Moderate,2.384379747245083,-1.832036274708397,23.607447,-31.473728,Train
CCn1c(CN)c(-c2ccccc2)c2cc(Cl)ccc2c1=O,CHEMBL1812733,5.080921907623926,Low,-0.7076258657882404,-0.8833715799185051,-21.420973,-15.544161,Train
CCn1cc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)ccc1=O,CHEMBL206792,7.130768280269024,High,0.38381851023536173,0.18694992057596896,8.740204,-12.941368,Train
CCn1cnc2ccc(-c3ccc(Cl)cc3Cl)c(CN)c21,CHEMBL257308,7.180456064458131,High,-0.444975146740604,-0.5574250252493878,-23.30887,-6.9230156,Train
CN(C(=O)C(C)(C)C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683101,6.958607314841775,Moderate,1.5974287916349001,-1.0018785290126004,36.98255,-49.35323,Train
CN(C(=O)CCC(=O)O)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683103,6.853871964321762,Moderate,1.5288130948626684,-1.0871431782935121,37.060593,-49.351467,Train
CN(C(=O)CCN)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683102,6.136677139879544,Moderate,1.4665325730511307,-1.1177872706209273,37.050686,-49.50538,Train
CN(C(=O)c1c[nH]c2ccccc12)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683107,6.958607314841775,Moderate,1.2518690300223487,-1.2335115306940854,37.520336,-49.984043,Train
CN(C(=O)c1cccnc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683104,6.853871964321762,Moderate,1.3960680770203509,-1.3024476490157801,36.248444,-48.71013,Train
CN(C(=O)c1ccno1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683106,6.920818753952375,Moderate,1.3646629059333357,-1.2419889801557011,35.963593,-48.945023,Train
CN(C(=O)c1csnn1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683105,6.920818753952375,Moderate,1.528594567317415,-1.23595011564814,36.315784,-49.0205,Train
CN(C)C(=N)NC(=N)N,CHEMBL1431,4.537602002101044,Low,0.20764544563210827,0.3615687724939339,-3.616386,7.481909,Test
CN(C)C(=O)C1SCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL1683480,5.769551078621726,Low,2.7785659570061467,-0.5262746932219378,54.660378,0.6478021,Train
CN(C)C(=O)CC[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,CHEMBL232311,8.619788758288394,High,-0.3890267191974429,3.251464985046624,-40.18281,52.567593,Train
CN(C)C(=O)C[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,CHEMBL391558,8.346787486224656,High,-0.3780556450549102,3.269647547849821,-40.11007,52.52156,Train
CN(C)C(=O)Cn1c(=O)n(C)c(=O)c2c1cc(N1CCC[C@@](C)(N)C1)n2Cc1cc(F)ccc1Cl,CHEMBL1288289,7.886056647693163,High,-1.0780442602863132,-1.065991086640019,-35.946304,-25.008358,Train
CN(C)C(=O)N1C[C@@H]2C[C@@](C)(NCC(=O)N3CCC[C@H]3C#N)C[C@@H]2C1,CHEMBL1083588,7.886056647693163,High,-0.564780910453007,3.4568481472609016,11.421452,52.86877,Train
CN(C)C(=O)N1C[C@@H]2C[C@](C)(NCC(=O)N3CCC[C@H]3C#N)C[C@@H]2C1,CHEMBL1083287,7.886056647693163,High,-0.564780910453007,3.4568481472609016,11.421375,52.868908,Train
CN(C)C(=O)N1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1,CHEMBL1085269,8.045757490560675,High,-0.3867766517291428,3.555701754608745,17.925753,54.046844,Train
CN(C)C(=O)N1C[C@H]2C[C@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1,CHEMBL1086466,7.080921907623926,High,-0.3867766517291428,3.555701754608745,17.925825,54.046825,Train
CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,CHEMBL3084938,7.585026652029182,High,0.586317260334741,1.0496160609408585,18.819489,11.5271,Test
CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCSC3)CC2)cc1,CHEMBL3084937,8.1249387366083,High,0.8195958819292398,0.9973346724666515,22.328903,14.633077,Train
CN(C)C(=O)O[C@H]1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1,CHEMBL1082973,7.187086643357144,High,-0.25647603655263157,3.611529156156688,18.191118,52.464153,Train
CN(C)C(=O)[C@@H](C1CCC(NS(=O)(=O)c2ccc(F)cc2F)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL246170,6.386957942012088,Moderate,1.1628109218547502,-0.13058547527580935,16.214075,7.503246,Train
CN(C)C(=O)[C@@H](c1ccc(-c2cc(F)ccc2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL191486,7.251811972993799,High,0.9663622105451702,-0.5119033702976586,13.508235,-6.1985836,Train
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(-[n+]3ccccc3)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL552503,7.698970004336019,High,0.41564145166001654,0.2943871288743709,15.715124,-8.273069,Train
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)c(F)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL190217,7.67778070526608,High,1.0348417955360902,-0.35263574303175255,14.165699,-7.080493,Train
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC(F)(F)C1,CHEMBL364355,7.537602002101044,High,0.9663214267160168,-0.21415667871730723,11.388277,-3.5742345,Train
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC(F)C1,CHEMBL363115,7.769551078621726,High,0.8512145811795382,-0.13280457001680718,13.204111,-5.1983733,Train
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1,CHEMBL191337,7.568636235841012,High,1.0109834566761575,-0.14355848847460106,11.3329115,-3.64547,Test
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CCC1,CHEMBL370509,7.0,High,0.8671216315252428,-0.053892904044845605,11.657621,-3.2023735,Train
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CCCC1,CHEMBL190466,8.1249387366083,High,0.8628191921584722,-0.03449786026336065,11.672306,-3.1938753,Train
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CCCCC1,CHEMBL190923,6.259637310505756,Moderate,0.8637358565094945,-0.018538532979143735,11.674938,-3.1918995,Train
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CCC[C@H]1C#N,CHEMBL189055,8.481486060122112,High,0.18830943079938686,1.9489457396039283,28.121109,40.173634,Train
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CCOCC1,CHEMBL371347;CHEMBL388900,6.2839966563652006,Moderate,0.9721774269709187,-0.22467771622934385,11.616049,-3.2245705,Test
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CCS(=O)(=O)C1,CHEMBL365967,6.638272163982407,Moderate,0.9920002308684075,-0.17073855548129613,11.546334,-3.1416757,Test
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CCSC1,CHEMBL190863,8.040958607678906,High,1.096097813752971,-0.08677924873756791,11.274345,-2.5514762,Train
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@@H](F)C1,CHEMBL372486,7.522878745280337,High,0.712981697284633,0.009479164034917567,14.051954,-5.8485155,Train
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL188096,7.886056647693163,High,0.791091880167919,-0.5186874902437372,13.561541,-6.090375,Train
CN(C)C(=O)[C@@H](c1ccc(-c2cccc(-[n+]3ccccc3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL541919,7.721246399047171,High,0.46933438220776824,0.06029962672604941,16.052944,-8.471333,Train
CN(C)C(=O)[C@@H](c1ccc(-c2cccc(-n3cnnn3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL191473,8.657577319177793,High,0.4184337482754347,-0.1142202281997502,16.194191,-8.553244,Train
CN(C)C(=O)[C@@H](c1ccc(-c2cccc(C#N)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL190269,7.366531544420413,High,0.1335030087552609,0.6481867208965543,16.513567,-8.499985,Test
CN(C)C(=O)[C@@H](c1ccc(-c2cccc(S(C)(=O)=O)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL370677,7.67778070526608,High,0.5521468189019468,0.0906057534239783,15.925803,-9.666282,Train
CN(C)C(=O)[C@@H](c1ccc(C2=CN3N=CNC3C=C2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL459357,8.366531544420413,High,0.4189291737837449,0.17037930678433996,15.094489,-7.842656,Train
CN(C)C(=O)[C@@H](c1ccc(NS(=O)(=O)c2ccccc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL245772,6.060480747381382,Moderate,0.4007151544701001,0.4097300561962287,15.222475,-9.227551,Test
CN(C)C(=O)[C@@H]1CN[C@H](C(=O)N2CCCC2)C1,CHEMBL271062,6.173925197299173,Moderate,0.2977811080720416,1.2215874703259662,-12.731983,26.561897,Train
CN(C)C(=O)[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,CHEMBL232103,8.744727494896694,High,-0.37026705936533527,3.2370747940236875,-40.01487,52.562984,Train
CN(C)C(=O)[C@H](c1ccc(-c2ccc(F)cc2)cc1)[C@@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL231151,5.835647144215563,Low,0.5394539227988546,-0.11123609077359561,14.031382,-5.3953,Test
CN(C)C(=O)c1ccc(-c2nnn3c2CN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)CC3)cc1,CHEMBL1683990,7.574465779501736,High,2.8542083668818576,-1.4763026388690628,42.835552,-24.520367,Train
CN(C)C(=O)c1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3Cl)c1c(=O)n2C,CHEMBL2147081,7.886056647693163,High,-3.282328418474924,-1.2663425753097397,-75.772934,1.4577042,Train
CN(C)C(=O)c1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1,CHEMBL560729,7.2839966563652,High,0.21256246134395262,-1.3394938355615085,-8.8854065,-34.062477,Train
CN(C)C(=O)c1ccc2c3nc(N4CCC[C@@H](N)C4)n(Cc4ccccc4Cl)c3c(=O)n(C)c2c1,CHEMBL2147071,8.0,High,-3.2553084973221447,-1.2299811617213936,-75.88934,1.5731627,Train
CN(C)C(=O)c1nnn2c1CN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)CC2,CHEMBL1683982,7.281166281696137,High,2.8592462781228773,-1.3018696801214624,42.370266,-22.9675,Train
CN(C)C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL189046,5.795880017344075,Low,0.6819477697844211,-0.032416388660574225,14.023097,-5.2942457,Train
CN(C)NC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL371588,7.173925197299173,High,0.7058676156455832,-0.029335159182137166,14.585545,-5.833054,Train
CN(C)S(=O)(=O)c1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1,CHEMBL354936,6.958607314841775,Moderate,0.7224919072429588,0.8339074804811425,18.380434,11.281817,Train
CN(CB(O)O)C(=O)[C@@H](N)CCC(=O)O,CHEMBL5804725,6.045757490560675,Moderate,0.6143487525356378,0.4894846164048188,-2.1443808,7.876754,Train
CN(CC(=O)N1CCC[C@@H]1B(O)O)C1C2CC3CC(C2)CC1C3,CHEMBL196188,5.795880017344075,Low,0.07748542167841106,1.7176540782266498,-5.611626,30.661102,Train
CN(CC(C)(C)NCC(=O)N1C[C@@H](F)C[C@H]1C#N)S(=O)(=O)c1ccccc1,CHEMBL520854,7.508638306165727,High,0.09683509298890908,2.5024622356105,-9.321627,60.217987,Train
CN(C[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C(=O)C(C)(C)C,CHEMBL550321,8.167491087293763,High,2.467144271953236,-0.2316827419292767,41.172012,-2.608284,Test
CN(C[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C(=O)C(C)(F)F,CHEMBL559601,8.10790539730952,High,2.4894514852293006,-0.20318608717835693,41.15934,-2.7191384,Train
CN(C[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C(=O)C1CC1,CHEMBL564105,8.958607314841775,High,2.398135637307923,-0.2758767592633789,41.293365,-2.1623094,Train
CN(C[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)S(=O)(=O)C(F)(F)F,CHEMBL558452,8.823908740944319,High,2.5222704961553615,-0.3274167211693574,41.216007,-2.5863972,Train
CN(C[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)c1ccc(C#N)cn1,CHEMBL552127,8.397940008672037,High,1.9510345657668735,0.06057492743721899,37.813847,0.054374438,Train
CN(Cc1ccc(C#N)cc1)[C@@H]1CN[C@H](C(=O)N2CCSC2)C1,CHEMBL227737,8.017728766960431,High,0.19726338962741974,1.5273082042424535,-36.666805,34.8795,Train
CN(Cc1ccc(C#N)cc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683125,6.537602002101044,Moderate,1.059258716248377,-0.7739137217250306,36.27447,-53.267643,Train
CN(Cc1cccc(C#N)c1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683126,6.657577319177793,Moderate,0.8298254633259974,-0.9321902885518846,36.31362,-53.2249,Train
CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccc(-c2cnco2)cc1,CHEMBL1682984,6.886056647693163,Moderate,1.323641270043149,-1.7932595790642059,34.354668,-51.17426,Train
CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccc(-c2csnn2)cc1,CHEMBL1682985,7.026872146400302,High,1.3439842428863698,-1.7573586804563797,34.150826,-51.277145,Train
CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccc(C#N)cc1,CHEMBL1682978,6.7447274948966935,Moderate,1.048821052304267,-0.9513553361798035,35.717506,-52.87967,Train
CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccc(C(N)=O)cc1,CHEMBL1682982,7.075720713938118,High,1.5784172445547584,-1.2849166933246137,36.185596,-50.390156,Train
CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccc(F)cc1F,CHEMBL1682983,6.823908740944319,Moderate,1.304984424202387,-1.4352360985578767,35.510845,-51.096066,Train
CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccc(N)cc1,CHEMBL1682979,6.853871964321762,Moderate,1.2606438642258562,-1.5926751340572551,35.313854,-51.27701,Train
CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccc(OC(F)(F)F)cc1,CHEMBL1682980,6.3979400086720375,Moderate,1.4514464072819266,-1.5515378221473528,35.191,-51.967842,Test
CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1cccc(C#N)c1,CHEMBL1682977,7.070581074285707,High,0.9177370462325102,-0.9570826263669906,35.81536,-52.899708,Test
CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1cccc(C(N)=O)c1,CHEMBL1682981,7.00436480540245,High,1.4208687778631033,-1.270056031714556,36.40202,-50.52387,Train
CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccccc1,CHEMBL1682975,6.853871964321762,Moderate,1.1717323428842956,-1.6115060347233883,36.38211,-51.5919,Train
CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccccc1C(F)(F)F,CHEMBL1682976,6.958607314841775,Moderate,1.2016842311040892,-1.4578057596898875,36.08308,-51.60135,Test
CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1cccnc1,CHEMBL1683090,6.958607314841775,Moderate,1.1609258525617068,-1.6900897644743027,34.79363,-51.272503,Train
CN(c1ccccc1)c1cc(N2CCNCC2)nc2ccnn12,CHEMBL4776878,4.094204119632131,Low,-0.6092800914417627,-0.5595351726610084,-34.033623,-12.504203,Train
CN1C(=O)C=C(N2CCC[C@@H](N)C2)C(Cc2ccccc2C#N)C1=O,CHEMBL216253,8.397940008672037,High,-2.462488748341921,-0.1311125620406221,-45.33272,-16.868378,Test
CN1C(=O)CN(C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)Cc2ccc(F)cc21,CHEMBL3580789,8.468521082957745,High,1.4958767181672898,-1.1078262502943226,24.89851,-1.630416,Train
CN1C(=O)CN(C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)Cc2ccccc21,CHEMBL3580788,8.522878745280337,High,1.2838419449383076,-0.8801217110393852,25.145111,-1.0875945,Train
CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C#N)c1c2=O,CHEMBL3687984,8.769551078621726,High,-2.904086980773504,-1.4915490144427739,-43.703365,-26.774088,Test
CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C(F)(F)F)c1c2=O,CHEMBL3687977,7.562249437179612,High,-2.3311881790391,-1.9809862141213548,-41.71125,-26.813517,Train
CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3F)c1c2=O,CHEMBL3687979,6.806875401645538,Moderate,-2.24746384526944,-2.2467918748001,-41.72865,-26.702276,Train
